단지_일련번호,임대주택유형,공급기관명,주택명,주택유형,도로명주소,총세대수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
30855883,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로157번길 26-18,0,0,0,0,2,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0
30965685,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로157번길 26-20,0,0,1,0,2,1,0,0,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0
30965839,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로157번길 26-20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30993810,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로157번길 26-22,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0
30986672,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로157번길 26-24,0,0,0,0,0,2,3,0,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
30701736,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로17번길 17-1,0,1,2,0,0,0,3,1,1,0,0,1,1,1,1,2,0,1,0,0,0,0,0
30701692,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로17번길 3,0,0,0,0,1,4,4,0,0,0,0,2,3,0,2,1,0,1,1,0,0,0,0
31240273,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로198번길 11,0,0,0,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
30701693,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로220번길 26,0,0,0,1,0,0,2,0,1,0,0,2,0,4,2,0,1,1,0,0,0,0,0
30701694,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로220번길 28,0,0,0,2,2,1,1,0,1,2,0,1,1,0,1,1,2,1,0,0,0,0,0
31101354,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로239번길 15,0,0,0,1,0,2,5,1,1,0,1,2,0,1,2,0,0,0,0,0,0,0,0
30987673,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로239번길 4-10,0,0,3,2,2,3,5,3,0,4,1,2,1,1,2,0,0,0,0,0,0,0,0
30701695,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로27번길 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30853850,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로31번길 10-1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,2,1,1,0,0,0,0,0
31158697,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로31번길 20,0,0,0,0,0,2,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0
31003905,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로31번길 22,0,0,1,1,1,1,2,1,0,0,0,5,2,0,0,3,0,1,1,0,0,0,0
30701696,매입임대,LH부산울산,매입다가구(울산남구),다세대주택,울산광역시 남구 돋질로346번길 4-1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,3,2,1,2,0,0,0,0
30701697,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로346번길 5,0,0,0,1,3,4,4,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0
31155861,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로355번길 10,0,0,0,0,0,0,2,0,0,2,2,3,1,0,1,0,0,0,0,0,0,0,0
30701698,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로368번길 3,0,0,0,1,0,3,1,1,1,2,0,2,0,1,2,0,1,1,1,0,0,0,0
31054657,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로389번길 20,0,0,0,0,0,2,2,0,0,2,2,1,0,1,0,0,0,0,1,0,0,0,0
30701737,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로401번길 5-1,0,0,0,1,0,0,1,0,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0
31054656,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로404번길 7,0,2,0,0,0,3,3,1,0,2,2,1,1,0,0,1,1,0,1,0,0,0,0
30701699,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로429번길 16,0,1,1,0,1,0,2,1,1,1,1,2,2,0,3,0,0,0,1,0,0,0,1
30701700,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로433번길 14,0,0,0,0,0,1,0,1,3,0,0,0,0,2,4,1,1,3,0,0,0,0,0
30701701,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로445번길 6,0,0,0,0,0,1,4,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
30701702,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로445번길 8,0,0,0,0,0,5,2,0,0,1,0,2,0,0,2,0,1,0,2,0,0,0,0
31150182,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로44번길 3-1,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
31214260,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로47번길 3,0,0,0,0,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
30992985,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로76번길 25-1,0,0,1,3,0,2,3,1,1,2,0,2,1,2,1,1,0,0,1,0,0,0,0
31236381,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로81번길 34-1,0,0,0,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
31208117,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로8번길 11,0,0,0,2,0,1,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
31052670,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로92번길 11,0,1,1,1,2,1,0,1,2,2,1,2,1,0,2,0,0,0,0,0,0,0,0
31052671,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로92번길 13,0,0,0,2,3,0,0,0,0,1,1,2,2,1,0,1,0,0,0,0,0,0,0
30701703,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로92번길 19-1,0,1,0,2,3,0,5,0,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0
30701704,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 돋질로92번길 19-2,0,0,0,5,6,1,3,1,1,3,1,2,2,2,1,1,0,0,0,0,0,0,0
30701705,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 문수로87번길 5,0,0,0,1,0,0,0,2,0,2,0,2,0,1,2,0,1,0,0,0,0,0,0
31121295,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 번영로104번길 14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
30700200,건설임대,LH부산울산,달동 주공3단지,아파트,울산광역시 남구 번영로107번길 5,1378,9,14,46,50,125,150,69,103,88,125,180,169,335,255,194,131,160,51,16,3,0,0
30855908,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 번영로173번길 21,0,0,1,1,1,0,0,0,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0
30856013,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 번영로173번길 21,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
31208108,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 번영로173번길 6-1,0,1,0,0,0,1,0,1,1,2,0,1,2,1,0,0,2,0,0,0,0,0,0
31130309,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 번영로180번길 18,0,0,0,1,0,3,1,0,0,2,2,2,5,2,0,2,0,0,0,0,0,0,0
31286527,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 번영로201번길 9-1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30848724,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 번영로245번길 35,0,0,0,0,2,1,1,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0
30849719,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 번영로267번길 31,0,0,0,1,0,3,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
31224151,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 번영로54번길 5-1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
31251638,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 봉월로102번길 11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31210186,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 봉월로137번길 17,0,1,2,0,0,1,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0
31125497,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 봉월로152번길 10-1,0,1,0,1,0,0,1,1,2,1,1,1,2,1,2,0,1,0,0,0,0,0,0
30849718,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 봉월로152번길 10-2,0,0,0,0,2,0,3,1,1,1,0,1,0,2,2,0,0,1,1,0,0,0,0
30701706,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 봉월로152번길 12,0,0,0,1,0,2,2,0,0,2,0,3,2,1,1,0,0,0,0,0,0,0,0
30855763,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 봉월로60번길 23,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,0,0,0,0
30701707,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 봉월로60번길 41,0,0,0,0,0,0,3,0,0,2,1,1,2,0,3,3,0,1,0,0,0,0,0
31051349,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 봉월로70번길 13,0,0,0,1,1,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
31145608,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 봉월로70번길 14,0,0,0,0,0,3,4,0,1,1,0,2,2,1,1,0,1,0,0,0,0,0,0
31145607,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 봉월로82번길 38,0,0,0,0,0,1,0,0,2,1,0,0,1,1,1,2,0,1,0,0,0,0,0
30855762,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 봉월로89번길 28-13,0,0,0,0,0,1,2,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0
31215432,매입임대,LH부산울산,청년신혼부부매입임대(울산남구),아파트,울산광역시 남구 산업로339번길 27-10,14,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30986671,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산로107번길 6-8,0,0,0,3,1,4,4,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0
31286519,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산로113번길 13,0,0,0,0,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
30701708,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산로169번길 41,0,1,0,1,0,1,3,0,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0
30987685,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산로317번길 16-7,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0
31263288,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산로331번길 14,0,0,0,0,1,1,1,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0
31151683,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산로355번길 21,0,0,4,0,0,2,0,1,1,1,3,1,3,2,0,1,0,0,0,0,0,0,0
30701709,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산로355번길 24,0,0,0,0,1,1,4,1,0,0,2,2,0,1,0,0,0,2,0,0,0,0,0
30701710,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산로355번길 24-1,0,1,0,0,0,3,3,1,1,0,0,2,1,2,1,5,1,0,0,0,0,0,0
31207187,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산로402번길 22,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30701711,매입임대,LH부산울산,매입다가구(울산남구),다세대주택,울산광역시 남구 삼산로77번길 16,0,0,0,0,1,2,3,1,0,0,0,2,2,2,4,1,0,0,2,1,0,0,0
30701712,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산로83번길 25,0,0,0,1,2,2,4,0,0,1,0,4,0,3,0,1,0,0,0,0,0,0,0
31207186,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산중로128번길 26-1,0,0,0,0,0,1,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
30701713,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산중로5번길 30,0,0,0,0,0,1,3,0,0,0,0,3,1,2,1,1,0,1,1,0,0,0,0
30701714,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산중로5번길 32,0,0,0,0,0,0,1,0,1,0,0,1,2,4,0,1,1,1,1,0,0,0,0
31251637,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼산중로6번길 26-1,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
30854783,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼신로 36,0,0,0,0,1,3,0,0,1,1,2,1,3,1,2,1,0,1,1,0,0,0,0
30701715,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼호로11번길 38,0,0,0,0,0,1,0,1,2,0,0,4,0,3,2,1,1,0,0,0,0,0,0
30701716,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼호로37번길 11-11,0,0,0,1,2,2,3,1,1,1,0,1,1,2,2,1,0,0,1,0,0,1,0
30701717,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 삼호로37번길 8-12,0,0,0,0,1,1,3,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0
31097049,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 수암로105번길 14-8,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
31113650,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 수암로106번길 6,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
31201285,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 수암로155번길 4-6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0
31158698,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 신남로95번길 4-1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,2,0,2,0,0,0,0,0,0
31214874,매입임대,LH부산울산,청년신혼부부매입임대(울산남구),아파트,울산광역시 남구 신선로 45,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31216430,매입임대,LH부산울산,청년신혼부부매입임대(울산남구),아파트,울산광역시 남구 신선로 45,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31214875,매입임대,LH부산울산,청년신혼부부매입임대(울산남구),아파트,울산광역시 남구 신선로 46,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31111395,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 신정로160번길 28,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
30855882,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 어은로8번길 2-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
30856029,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 어은로8번길 2-1,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
31248433,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 여천로12번길 28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31213285,건설임대,LH부산울산,울산남구(행복주택),아파트,울산광역시 남구 여천로12번길 50,100,5,2,0,1,13,12,21,32,5,7,5,4,3,4,7,2,1,0,0,0,0,0
30701718,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 옥현로58번길 34,0,0,0,0,0,0,1,0,0,2,0,3,3,1,3,2,1,2,3,0,0,0,0
30701678,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 와와로 97-1,0,0,0,3,1,2,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0
30701719,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 왕생로10번길 10,0,0,0,1,1,2,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
30701720,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 왕생로10번길 8-1,0,0,0,0,2,3,1,1,0,1,0,2,3,0,1,0,0,1,0,0,0,0,0
30701721,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 왕생로128번길 5-13,0,1,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
30701722,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 왕생로20번길 8,0,1,1,0,1,0,0,2,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0
30701723,매입임대,LH부산울산,매입다가구(울산남구),다세대주택,울산광역시 남구 왕생로30번길 17,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0
30701724,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 왕생로78번길 6-1,0,0,0,0,0,0,1,0,1,1,0,0,1,3,1,0,1,1,1,0,0,0,0
30849717,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 월평로168번길 5,0,0,0,1,1,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
31181744,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 월평로207번길 12,0,0,0,0,0,0,1,1,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0
30701725,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 월평로25번길 19,0,1,1,0,1,1,2,1,1,1,0,2,1,1,1,0,1,1,0,0,0,0,0
30701726,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 월평로37번길 21-1,0,0,1,1,1,2,2,2,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0
31251600,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 월평로69번길 7,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
30701727,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 정광로19번길 5,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
30701728,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 정광로3번길 16-1,0,0,2,0,1,1,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0
30701729,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 정광로3번길 3,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,1,1,0,1,1,0,0,0
30701740,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 정광로3번길 5,0,0,0,0,0,0,2,1,1,0,0,1,1,2,3,2,0,0,0,0,0,0,0
30701730,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 정동로104번길 8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3,1,0,0,0,0,0,0
30701731,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 정동로6번길 8-1,0,0,0,0,0,0,1,0,0,1,1,2,0,3,1,0,1,0,0,0,0,0,0
31023172,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 정동로6번길 9-2,0,0,0,1,1,1,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0
31251628,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 중앙로137번길 1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
31155486,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 중앙로156번길 43-12,0,0,0,0,0,0,0,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0
31174332,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 중앙로156번길 43-5,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0
31239452,매입임대,LH부산울산,매입다가구(울산남구),,울산광역시 남구 중앙로166번길 48,0,3,2,0,1,1,1,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0
31169573,매입임대,LH부산울산,매입다가구(울산남구),다가구주택,울산광역시 남구 중앙로166번길 57-12,0,0,0,0,2,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0
