0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
율곡마을 주공2단지 아파트,국민임대,경상남도 김해시 율하1로 7,2008-10-03,944,아파트,혼합식,,전체동 설치,LH경남,59.89㎡,20.36㎡,"31,210,000원","187,260원","22,000,000원"
율곡마을 주공2단지 아파트,국민임대,경상남도 김해시 율하1로 7,2008-10-03,944,아파트,혼합식,,전체동 설치,LH경남,59.92㎡,20.49㎡,"31,210,000원","187,260원","22,000,000원"
양산신도시주공3단지아파트,국민임대,경상남도 양산시 양주로 153,2005-04-29,"1,008",아파트,복도식,지역난방,전체동 설치,LH경남,59.99㎡,22.69㎡,"20,254,000원","268,080원","32,000,000원"
양산신도시주공3단지아파트,국민임대,경상남도 양산시 양주로 153,2005-04-29,"1,008",아파트,복도식,지역난방,전체동 설치,LH경남,46.48㎡,17.58㎡,"15,715,000원","207,380원","24,000,000원"
양산신도시주공3단지아파트,국민임대,경상남도 양산시 양주로 153,2005-04-29,"1,008",아파트,복도식,지역난방,전체동 설치,LH경남,51.86㎡,19.61㎡,"17,511,000원","231,400원","27,000,000원"
죽림주공아파트,국민임대,경상남도 통영시 광도면 죽림1로 17-18,2005-05-06,718,아파트,혼합식,개별가스난방,전체동 설치,LH경남,59.99㎡,22.48㎡,"24,297,000원","145,780원","17,000,000원"
죽림주공아파트,국민임대,경상남도 통영시 광도면 죽림1로 17-18,2005-05-06,718,아파트,혼합식,개별가스난방,전체동 설치,LH경남,39.51㎡,14.80㎡,"11,175,000원","85,020원","5,000,000원"
죽림주공아파트,국민임대,경상남도 통영시 광도면 죽림1로 17-18,2005-05-06,718,아파트,혼합식,개별가스난방,전체동 설치,LH경남,39.84㎡,14.93㎡,"11,175,000원","85,020원","5,000,000원"
죽림주공아파트,국민임대,경상남도 통영시 광도면 죽림1로 17-18,2005-05-06,718,아파트,혼합식,개별가스난방,전체동 설치,LH경남,46.18㎡,17.30㎡,"14,213,000원","94,750원","6,000,000원"
죽림주공아파트,국민임대,경상남도 통영시 광도면 죽림1로 17-18,2005-05-06,718,아파트,혼합식,개별가스난방,전체동 설치,LH경남,46.71㎡,17.50㎡,"14,213,000원","94,750원","6,000,000원"
죽림주공아파트,국민임대,경상남도 통영시 광도면 죽림1로 17-18,2005-05-06,718,아파트,혼합식,개별가스난방,전체동 설치,LH경남,51.71㎡,19.37㎡,"21,259,000원","127,540원","13,000,000원"
창원월드메르디앙웨스턴애비뉴아파트,10년임대,경상남도 창원시 성산구 삼동로128번길 24,2009-02-28,1,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.88㎡,23.85㎡,0원,0원,0원
창원월드메르디앙이스턴애비뉴아파트,10년임대,경상남도 창원시 성산구 창원대로780번길 34,2009-01-16,5,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.88㎡,23.85㎡,0원,0원,0원
창원현동LH아파트,국민임대,경상남도 창원시 마산합포구 현동3길 1,2015-12-10,935,아파트,복도식,,,LH경남,51.84㎡,25.01㎡,"29,288,000원","313,800원","37,000,000원"
창원현동LH아파트,국민임대,경상남도 창원시 마산합포구 현동3길 1,2015-12-10,935,아파트,복도식,,,LH경남,33.46㎡,16.78㎡,"11,401,000원","172,590원","20,000,000원"
창원현동LH아파트,국민임대,경상남도 창원시 마산합포구 현동3길 1,2015-12-10,935,아파트,복도식,,,LH경남,33.82㎡,17.00㎡,"11,401,000원","172,590원","20,000,000원"
창원현동LH아파트,국민임대,경상남도 창원시 마산합포구 현동3길 1,2015-12-10,935,아파트,복도식,,,LH경남,36.92㎡,18.38㎡,"12,447,000원","203,970원","24,000,000원"
창원현동LH아파트,국민임대,경상남도 창원시 마산합포구 현동3길 1,2015-12-10,935,아파트,복도식,,,LH경남,46.89㎡,22.80㎡,"25,104,000원","282,420원","33,000,000원"
율곡마을 세영 리첼아파트,10년임대,경상남도 김해시 덕정로 187,2009-01-08,5,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.99㎡,25.57㎡,0원,0원,0원
양산신도시LH아파트5단지,10년임대,경상남도 양산시 물금읍 새실로 54,2016-04-05,575,아파트,,,,LH경남,84.98㎡,30.02㎡,"57,000,000원","462,000원","66,000,000원"
양산신도시LH아파트5단지,10년임대,경상남도 양산시 물금읍 새실로 54,2016-04-05,575,아파트,,,,LH경남,74.97㎡,26.48㎡,"46,000,000원","456,000원","65,000,000원"
양산신도시LH아파트5단지,10년임대,경상남도 양산시 물금읍 새실로 54,2016-04-05,575,아파트,,,,LH경남,84.95㎡,30.01㎡,"57,000,000원","462,000원","66,000,000원"
양산신도시LH아파트5단지,10년임대,경상남도 양산시 물금읍 새실로 54,2016-04-05,575,아파트,,,,LH경남,84.96㎡,30.01㎡,"57,000,000원","462,000원","66,000,000원"
함안도항LH3단지아파트,국민임대,경상남도 함안군 가야읍 성내북길 77,2016-08-10,190,아파트,복도식,,전체동 설치,LH경남,46.98㎡,22.75㎡,"21,672,000원","246,230원","29,000,000원"
함안도항LH3단지아파트,국민임대,경상남도 함안군 가야읍 성내북길 77,2016-08-10,190,아파트,복도식,,전체동 설치,LH경남,26.97㎡,13.06㎡,"7,224,000원","129,030원","13,000,000원"
함안도항LH3단지아파트,국민임대,경상남도 함안군 가야읍 성내북길 77,2016-08-10,190,아파트,복도식,,전체동 설치,LH경남,36.92㎡,17.88㎡,"9,884,000원","181,710원","21,000,000원"
창원자은3 LH천년나무,영구임대,경상남도 창원시 진해구 냉천로 192,2017-11-11,140,아파트,복도식,,전체동 설치,LH경남,24.79㎡,12.03㎡,"11,886,000원","93,000원","11,000,000원"
창원자은3 LH천년나무,영구임대,경상남도 창원시 진해구 냉천로 192,2017-11-11,140,아파트,복도식,,전체동 설치,LH경남,24.72㎡,12.00㎡,"11,886,000원","93,000원","11,000,000원"
